Id,Buyer User Id,Date and Time,Location,Location Id,Universe Id,Universe,Asset Id,Asset Name,Asset Type,Hold Status,Revenue,Price
VLC97Fa6IzhI08vL+bHkXQ,6169259747,2025-09-04T18:41:56.277Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
6hZHtLgYuZzBuxRKom1Mzg,8664781260,2025-09-04T18:30:26.901Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
JmeqaIt3HYTJRiDny29cuA,8982449435,2025-09-04T17:51:16.771Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
n2i/hADVmL6L254+casVHA,7980424325,2025-09-04T16:59:08.388Z,Game,7041939546,Null,Null,5623008935,Bear,Pants,Released,3.0,5.0
fZEo2mANiHg5UccTenobtQ,6127097628,2025-09-04T16:50:15.314Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
kL14peN3526p2dYuMi+mOw,9253851534,2025-09-04T16:44:09.432Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
ydOLXjCTChDwzI5YCotS8A,4040415619,2025-09-04T16:33:40.444Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
9KR4ZjjPH6e712jeKUSbmg,8304176554,2025-09-04T15:53:03.608Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
gTm3/ghmx07x0LESNs9spg,4418799877,2025-09-04T15:23:41.916Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
VjL2kBy0w4itK5t2hhlRBg,7598477829,2025-09-04T15:18:27.072Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
GGFE6riCqsVtuJtF+8hZFg,6122831817,2025-09-04T15:13:20.494Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
1zhQTm+Yxp1UQnnEDq8Avg,7363463407,2025-09-04T14:30:01.690Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
zb1zEjzdV3BMQdc8HLO2aQ,9053314196,2025-09-04T14:04:05.737Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
NfzryeNO81L6x8Aje9OU9Q,4139385229,2025-09-04T13:10:38.921Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
INrQS0/uRTbFvHl+0FZf6Q,5650083399,2025-09-04T12:35:16.089Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
fC7yh4LGlxRqGAc7ujbvlQ,7420284884,2025-09-04T11:45:05.632Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
XiAXtim1FhVAWUtxE/xwfg,3468934674,2025-09-04T11:37:52.356Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
xSnqiwyFkvkAYmA51cHXaA,2356383420,2025-09-04T07:04:49.321Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
r5ycn3LAyas36HRLgSv3YA,8318721100,2025-09-04T03:26:24.631Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
fQ5t6ugYLdc5p8koUDTK8w,7024292650,2025-09-04T02:40:57.224Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
eMt87dRbpisxn8/SDo0pYg,340480599,2025-09-04T02:34:42.959Z,Game,7041939546,Null,Null,5653631677,Hybrid Green eternal phoenix,Pants,Released,3.0,5.0
/JZS95VnxshUSdO8F6cV2g,7409726416,2025-09-04T02:07:02.805Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
W87puFYyd+WBf7MjImkUgQ,340480599,2025-09-04T01:02:33.038Z,Game,7041939546,Null,Null,5653649931,Hybrid black eternal phoenix sleeves,Shirt,Released,3.0,5.0
oBw3hC9UFRZPghFUEvHsOg,340480599,2025-09-04T01:02:11.222Z,Game,7041939546,Null,Null,5653647113,Hybrid black eternal phoenix,Pants,Released,3.0,5.0
PT/d/DKHdvJHRgWGqpabog,8476276178,2025-09-04T00:43:04.316Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
w467/z4gUcDUEdzZpUyLow,8564308048,2025-09-04T00:23:27.581Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
