Id,Buyer User Id,Date and Time,Location,Location Id,Universe Id,Universe,Asset Id,Asset Name,Asset Type,Hold Status,Revenue,Price
N+vszVYI4aJiP0AYFCCyhA,2572963400,2025-11-04T07:50:12.377Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
zNFrnXPPNv7emPmdMxvJFQ,3041418763,2025-11-04T05:57:44.098Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
M9AwTVHBn85sa1A/vjEFgg,2416743407,2025-11-04T02:17:25.709Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
3KD32efSIyqNfmcV0JCTnA,7136016150,2025-11-04T00:08:50.107Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
Po7e0PBIFFmP+pawWM6lCA,2796470689,2025-11-04T00:04:34.322Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
d9W7PdVbNkLMtD1OR6GR4w,7307350108,2025-11-04T00:00:13.219Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
FfDQNnyvbdlUSw8ySglGvg,7634716511,2025-11-03T22:59:13.671Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
bCNBE7SxlhlHtLhOBOswwA,8445555634,2025-11-03T21:36:46.668Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
YWy76ZkEpLfIubzyPMAlWw,4900779893,2025-11-03T21:15:57.353Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
afsjDvV089+gjPUQwGJRwg,5641485612,2025-11-03T18:18:00.753Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
Vn0upNgxHCc1zHe8Ypu/1w,9754677651,2025-11-03T18:08:56.471Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
q+Kfl/CL/tT5oXMSs+Ubjw,8165301012,2025-11-03T17:50:03.297Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
c+MhyL5IUhOWrfjgBmcICQ,5415622009,2025-11-03T17:30:33.494Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
k1OQqd13rz2DyU6PbzTKDg,9301308459,2025-11-03T17:18:10.238Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
PCAmwEm3rmtHak1PYk1/dQ,5453761983,2025-11-03T16:25:49.821Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
bjkBB1gI4JbASZmMzjbUIg,4088855425,2025-11-03T15:57:29.448Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
rOhOZQ6V+hhGD6Bk+fcfAw,4863757302,2025-11-03T12:48:01.186Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
Bc0MzspyRMqhO1BLqPP85Q,8566186932,2025-11-03T09:30:26.293Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
YhOABOxk2j6EftOEwS6IBg,7023096492,2025-11-03T07:33:08.003Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
2nPmiX4A6SayJ9NZ7YvXdQ,4470027827,2025-11-03T02:03:46.895Z,Website,Null,Null,Null,5550654500,[SKYLINE MUSIC] Beat Shirt,Shirt,Released,4.0,5.0
nY10Ae/z+zN1UjaNeLxKRw,7674012029,2025-11-03T00:23:19.774Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
GNHDiRrQVxIkV6DzYThdaw,8704622062,2025-11-02T23:57:02.982Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
z9jL1/hpXZGxyCT7/seCFQ,4846028401,2025-11-02T20:10:07.089Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
7aB4pVjWgGK3EEwqKplL5w,9845142541,2025-11-02T19:19:37.689Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
P3xeCZG2XwLILhzccn41wg,3614298051,2025-11-02T19:18:22.091Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
vHgGkDMRWat2ZUIYqyeHtA,7797048061,2025-11-02T19:01:11.698Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
ebiSi21IKL8Y3g0gKgyGYg,3068269008,2025-11-02T18:34:35.671Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
OzBvqYnsMdOMJrJLEN7Gjw,4555487907,2025-11-02T18:32:35.746Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
i3XtnGIDDuPDUiilKbRPWQ,9329566732,2025-11-02T18:12:18.657Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
TeCPsBqFsuQYTzie7MaTFg,395875034,2025-11-02T18:04:38.880Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
FsBV5euMRxO2K+ssW1mdDw,7363116945,2025-11-02T17:20:13.099Z,Website,Null,Null,Null,5615989114,[🔥ORIGINAL🔥] Emotions,Shirt,Released,4.0,6.0
nsRFSKZOHeCVF/syZkVcKw,2361188885,2025-11-02T16:44:30.911Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
kSbXQpa9CgE5cPXVkayyMw,5238053395,2025-11-02T16:40:44.951Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
yiBUX/iwPTq0A7K4WQ7P+Q,5574348832,2025-11-02T16:40:14.416Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
rtT6JXeDGp0GboaPaCGBKw,4827979677,2025-11-02T16:34:33.598Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
XoWpLd/QwjnxpA/GZQsuzw,7774404647,2025-11-02T16:23:19.621Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
W5TMVICJvKNyhHBNZREySg,4491952168,2025-11-02T16:03:37.532Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
mKxa5Fh49GBYaLGK6RMAmQ,9855364185,2025-11-02T15:15:33.845Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
s1L5bsrb3tcBLAPsVpsDhw,1697115752,2025-11-02T14:20:22.005Z,Game,7041939546,Null,Null,5623008935,Bear,Pants,Released,3.0,5.0
4wd/wTtfB8Vn5l3kWH/eeA,5576752821,2025-11-02T13:20:50.989Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
loolpcMugKw4hsr0e1tHWA,9840920412,2025-11-02T11:38:11.477Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
Lwh2+QPYhbuEVYHuQWCQnQ,4514954573,2025-11-02T10:18:12.118Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
warM5RABjs5ebYKP8fxIFQ,9859607478,2025-11-02T10:11:51.203Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
R3YHmtILOlW4O+v5SOlb5A,8579562823,2025-11-02T09:46:22.082Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
7GSXc0gyMENuERhantm2aA,5600440885,2025-11-02T03:39:48.908Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
yTszoh/Pdmb4xNVBnIkncQ,9724431372,2025-11-02T02:20:24.458Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
JkMgXdIojpnMnfhcXIO9jA,3478175879,2025-11-02T02:01:19.451Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
rQlwiLJuYQNZq0Mh/NAcAQ,5054631700,2025-11-02T01:50:21.848Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
6ptT8CJnJDv+KMou/I/jaA,5648341411,2025-11-02T01:03:20.936Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
WwWCAQ44/6VqpdqKz9HBIA,5076680961,2025-11-02T00:02:13.991Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
RDLqgS0pxGA7OaKgtgyN+A,5370814858,2025-11-01T22:52:29.780Z,Game,7041939546,Null,Null,5623008935,Bear,Pants,Released,3.0,5.0
5TYBJf1fLyZsFzGLqgpkWA,7912218279,2025-11-01T22:40:45.353Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
dF1Z9nckm1D75RWF5oHITQ,9073717288,2025-11-01T22:20:20.074Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
